ID	KDSR	LARS2	CSF1R	PDGFRB	TIGD6	RPS20P4	RPL7P1	HMGXB3	SLC26A2	C1orf198	COG2	C1D	CXCR2P1	RUFY4	TNS1	LIMD1	SEMA3A	ZNF572	RP11-1082L8	LOH12CR2	MANSC1	BORCS5	LRP6	BCL2	RPL9P32	URI1	SSTR3	IL2RB	C1QTNF6	KCTD17	Z82188	TMPRSS6	RP1-151B14.6	RAC2	DCHS2	PLRG1	RP11-158C21.3	TPO	VWF
HG00265	9.2781293088888	8.85534305272438	0.730632241368137	0.129569957791435	2.08373001169813	0.0318552788900598	2063.78404983978	22.0726098511996	1.87525697690563	1.06648759934684	9.72238830291748	29.120985001619	0.508583264196976	3.39399403552295	0.801292055746455	12.1853005682949	0.0100730835441928	0.404885701786418	1.57450323969616	0.124166249129905	0.057287033505022	6.56941511089797	1.20095675999799	28.9249925211015	175.807772853931	34.2464802454656	6.08341994574583	41.4507812720649	0.574657768499982	4.67728001526818	163.955096040473	0.278571621502948	0.138632707635981	332.592999444497	0.214793849974077	36.9775250625667	-0.00193253971896587	-0.0145430945202562	0.0299663062238234
HG00266	7.36223642404717	9.69904055298076	0.331123143369668	0.192721549744341	2.27279963811155	0.0294930140597348	1723.87442395311	12.2424607610862	1.5760448942316	1.08558887132109	9.70305905136584	22.5656367857663	0.50928021826617	1.20688740459506	0.0673118176368144	11.8077214449975	0.0566560608892426	0.373245102102324	1.48165073065543	0.181544144271413	0.0341004167742891	8.35265575758334	1.23810598461206	30.4994870703821	139.337819220052	28.1330461533958	4.57642821103979	56.4099897991687	1.8107327227789	4.26972071867462	100.710626845774	0.385536154257629	0.325925832403908	273.76593010446	0.252566238116147	31.5100874100738	0.190134619126266	0.0740487148330186	0.00752930559140337
HG00267	8.33770191220205	13.3203343871302	0.298576763824168	0.684171329450116	1.64179229549547	-0.00871213173581967	2056.62959970395	20.0588743627383	1.33631927813837	0.847481234767925	9.6094525299054	20.77894550001	0.163700849070666	1.89481411786429	0.183048062537748	17.0704660937161	0.0214185951667198	0.535626867271897	1.35174978654176	0.0675464166185039	0.231455418354403	7.97175700061391	0.77856766577611	23.3415075162222	200.250668802755	30.30222950126	6.050352617538	48.6805919725182	1.66307510304032	5.7288937582932	106.212365874741	0.116699071845109	0.299465759131038	353.954628258451	0.278030007717717	39.0008236037632	-0.00753330721095002	-0.0159985887289223	0.0251629338146891
HG00268	8.22365087362281	10.3613466788764	0.412200919181707	0.414238820652326	1.77602208228645	6.77807100975675e-05	2135.78757657443	18.8080943936294	1.34066574637668	1.60281619061512	8.32762148239723	20.1513823352064	0.0636875093394899	0.505364312395996	0.34646025304347	13.4655005346243	0.0101862561624924	0.318876782650277	0.922232529577162	0.148566942854126	0.0722905857941255	6.55338209554027	0.609207704674607	25.6954855177509	126.116792201324	27.4672827787148	5.51701976322269	52.6751754081808	1.32771370053517	3.79339150961101	121.038927345191	0.87160734338221	0.0169439111283606	271.968709417473	0.226639163376661	29.0511071557163	-0.00376974170233615	0.00885369923512681	0.0370063561825127
HG00269	6.36397156565789	8.75333264751539	0.20217155507057	0.514835426391463	2.05303983582551	0.0528938750740062	2120.94249540975	20.6723405499076	1.78684434785932	0.768778270861131	7.93447392492325	10.6472847929703	0.19983813606205	1.94107310730896	0.549104587896559	12.9418951813437	-0.000974783007877782	0.586338465809453	1.70882180544142	0.176969552476599	0.0466088145281309	7.28431244869914	1.2415755297482	28.3131697971031	176.973166599637	27.2230061096613	7.76503885996529	50.0345603119148	1.22110263770872	4.82277703858027	105.358534885203	0.899314931606552	0.0694704224500249	300.120942403183	0.244976413040165	34.0475135373725	0.0354722703382255	0.0158980727229147	0.0157550874833218
HG00271	7.52181207722114	10.8165024024586	0.0731591943416281	0.359639142036088	1.69794165894515	0.140097781942943	2103.34408910239	18.7023947689493	1.46446089372743	1.42981322195831	8.01903286175917	20.2383113315701	0.177636481580781	1.40346399405738	0.86631967829748	12.913185079948	0.0175673027770679	0.625739303027527	1.72436620982075	0.225027140749181	0.0468502443593975	6.16671638082256	2.66140978859015	26.4176439651224	177.565973232662	29.0477483579786	4.0084570226899	50.1800582781661	1.07930227482165	5.0615295971679	111.259835795563	0.136276785529402	0.0993641730775113	313.901949191465	0.215836618753951	37.0620131386914	0.0970757664848987	0.116652391112568	0.0313844978650418
HG00272	7.78157225808103	7.81064983191304	0.268292714829072	1.03348643463179	2.51842637809107	0.00301842202859501	2031.04087632522	15.8225123291346	1.62713783858444	1.24140665483463	9.1894820640379	17.9615306552531	0.204356869397821	1.08946877138355	0.0884661625641169	13.4915757918095	0.0470584093720434	0.55181710639599	1.12723738790676	0.241490748267411	0.0721260832835231	7.01370518027039	1.59240384207521	22.9424089063214	207.997513739487	30.9030241238682	5.06712849749482	49.1941266272709	0.742293686573191	6.9405025967137	208.762983748837	0.697563233890136	0.125861254296657	276.565729651193	0.228764327914665	43.0366277263693	-0.000168388244625839	0.0229325134346581	0.0272139360234668
HG00273	6.80950599131911	10.4162995393695	0.243085045974348	0.861519708545021	1.87969560300641	0.0429343144289157	1862.24832115464	17.9990142465761	1.59579634871576	2.04606656980296	11.6865278147746	12.5182586766341	0.147278752983382	2.73733541531066	1.06948883568803	10.7603574974305	0.0569786329186747	0.382024336758715	1.28722367801239	0.115211547888277	0.187605328766747	6.08775026195566	0.912536321856063	26.0341638494916	185.157176949908	27.7070221598734	5.63989268001383	68.4250187864524	1.85833796234189	7.21653672182244	185.141372979897	0.692073937519384	0.0851856081038013	319.308212450289	0.227693193406035	22.1135104479209	-0.0167184731973082	-0.000246553803390073	0.0101012262506519
HG00274	7.52638671917033	9.22578647998394	0.281690340011054	1.01323867273155	1.96131792702244	0.29596578892672	1631.50077927368	17.7651657497552	1.781603860717	0.823517873264428	8.23955365396865	20.6847006076311	0.220967668866895	1.05719514637599	0.209547302189616	13.7903930845576	0.0585512715229337	0.511815980731141	1.50362950300851	0.181058272789435	0.0781872394976094	6.73251741698525	1.83357651511201	28.4955672649076	168.573138166786	27.7427025143421	3.49014986147625	46.0002724263759	1.25118625813756	7.90044656943677	83.5840602101793	0.292654053533095	-0.0401707201234811	301.923563584167	0.2825065185423	35.1683191665104	0.0264008623733242	0.0581796570307063	0.00468422542468019
HG00275	8.02025703670761	11.2757009092265	0.298970202530252	0.819955336971862	2.04086034987887	0.277347774842073	1612.60066471226	15.6204983412068	1.44280609423328	1.39003085409105	8.83344082476298	20.287727182195	0.208106278611064	1.6809258182315	0.760428119138645	12.8766146717122	0.00119169910304598	0.447491832897347	1.88480022462157	0.0397580292330911	0.00144758591562628	7.08148683917532	0.491667810648385	31.3838192781573	134.557776101184	33.2331290862842	5.79491822678833	50.2965289997561	2.55368696097779	6.55403233054846	307.354193210606	0.78842774634285	0.134909932742322	340.173417387098	0.380985274575834	44.9313595093692	-0.0051895313581973	-0.00335611431931929	0.053307978290887
HG00276	8.25371525135657	10.723003561774	0.274571821458188	1.12534809303467	2.18250884400107	0.124093284816054	1938.31054702614	17.1703122200453	1.58633907314094	1.0612424513279	6.83766029254767	20.9370516839364	0.156328251098925	1.44958624924847	0.799760271342255	12.5535824459234	0.026817059594767	0.336597376766857	1.55191002218498	0.178033084461215	0.0491106140639128	7.55539386831881	0.733112885992136	21.2879636256495	147.23603833291	27.8359356043939	6.54500428165377	49.8628185594531	1.13841708586282	5.34433096577186	154.463091787127	0.170228618371065	0.17926271255266	346.604053426436	0.222243731235723	33.8618567742433	0.025559006848119	0.00594904447483756	0.0249720251004282
HG00277	7.60624788526257	9.58260401744962	0.353074981988825	0.865169318574537	1.9200158418	-0.000817699731516228	1965.03873353513	18.4088584062125	1.56304311431866	1.11770681404869	10.5256991621744	19.0402655191466	0.40035333059417	5.06439909191431	1.43962394005167	10.6329857173384	-0.0131146812270728	0.199378199700717	1.42183658012198	0.181504453539286	0.0375042150487651	7.0976890725146	0.84344389204557	31.3602375490876	199.560107461645	28.355103086428	5.1242888939272	50.5073143345168	1.01908247691489	6.26139049501591	48.9753661335535	0.222159762036568	0.337208236559716	296.722651791403	0.825785162262242	34.3312109993676	-0.00620947683760853	0.0784651580963658	-0.000890981013517185
HG00278	8.20943483098209	11.1711167670981	0.423136651766685	1.00604641371917	2.06155626768994	0.136776930301341	2120.27716031836	17.7461581019931	1.54042010759923	2.58077705935481	12.4513590435258	24.8995723885873	0.296723169466884	1.38014668662891	0.0638871085877716	14.2068212715868	0.0128513532697337	0.383785379624697	1.66301000518137	0.0929846369407405	0.077098316640683	8.66836460513706	1.97996714865433	28.4299889907216	172.921335351837	29.0673617574325	3.90244321080248	61.4639246382371	1.97850416645772	7.3936486481929	151.151894943126	1.74882314991612	0.0974889747908238	549.630841844352	0.457861383381251	40.0898587027274	0.0166636271670198	0.113119317451642	0.0325169698922632
HG00280	6.9594395954041	7.81921265023909	0.223036721785566	0.790555862318046	1.78296276988047	0.0672132015024893	1790.06770645534	15.5323205480778	1.32979402741271	0.775551035804301	7.84486463096041	15.7367631802418	0.245867992505046	0.900998284492552	0.373996349685798	11.3230887870995	0.0151250299389284	0.528453377092749	1.16623591147721	0.12401042242352	0.00789151105416574	5.44756400553454	1.15253165984859	24.0769742495908	136.869796963695	22.2785619703272	3.7415773813293	32.8479825611415	1.06254773209091	3.05112021271014	57.0943458358714	0.681295289316534	-0.0209780222728616	246.8280112564	0.222342177271298	36.0335841662831	0.0123726159963393	0.0223645643746641	0.0501892274934272
HG00281	8.45609846811361	8.9041103929683	0.203648902868695	0.787301549193992	1.74163695780079	0.0747135262577233	1937.22137785868	19.3140620116462	1.48766241316508	0.755503098465495	8.18983894138873	20.5612830974214	0.218004364393471	2.1088766112362	0.79171902021412	10.9475857190761	0.018027914242416	0.464233133620285	2.00428128633663	0.185409531496522	0.126060232014295	6.44096607057211	2.01230850548462	31.498181136085	166.945387844125	29.9490426766315	5.58766669582748	47.9755960832067	1.18505072784624	5.70830104551112	198.892564435063	0.914619415775877	0.140444661658372	290.311510745193	0.204149867432284	32.0431126480877	0.0587886011681361	0.0775142645462899	0.00934161430502631
HG00282	9.55231401575703	9.98292974403638	0.113934460902632	0.479546415516685	2.05690850436946	0.0863911506725316	1938.88398550471	21.8159067513099	1.51769205815057	0.605690672083511	10.594503016346	17.5079266339862	0.190742256907709	1.91028973255544	0.428868621122643	13.9889022975577	0.00998329199930397	0.538368486386487	1.4329605862665	0.128724729519878	0.0468826901686321	5.74978979900467	1.03169396901477	28.1090212275957	167.682612431955	30.3845658509607	6.10305205455509	47.5823903593274	1.35002759280032	5.08138468275049	133.829196090379	0.588049211529567	0.260151874392237	329.995845832654	0.23363774636834	35.4299519988359	0.0322329240933205	0.0260658240433421	0.0431086286286943
HG00284	8.1586410277877	8.95207701989831	0.230867143985626	0.879626435308012	1.58832312711303	0.0683309034617492	1939.09118550426	16.3594433619404	1.20963306455851	0.945690474665282	9.62560594557306	18.8124930721305	0.280940755619141	1.10313337857234	0.566823532330115	12.7536218728219	0.0368478795550888	0.437816525911006	1.43291567734661	0.27470793411497	0.0386170976997947	8.38928685377823	1.1517927865736	23.1517003980798	148.900774028715	27.3566898570671	6.79982279340666	47.3695775160544	0.900027907888466	4.80956103255966	194.630182508032	0.248919934637873	0.142976863823599	279.000275456162	0.175423424591483	41.2539542836045	0.0577135023721823	0.0136144955640352	0.00690397353652215
HG00285	8.03063174568157	12.2260895455426	0.402736489359898	0.76015881528883	1.66758317493793	0.0906879667994753	1956.48541093163	16.2180547295549	1.17002634877794	1.2676328023269	9.86044920836838	19.6254916642751	0.000427948583738291	0.299597126693142	0.125780642903483	10.0747497298191	-0.0187423446748799	0.445244577720498	1.38911342307071	0.0058326433444123	0.0354609828172096	8.26180282789392	1.73169697224832	24.4585514326357	162.515822424593	25.7219323290639	5.90164837569713	50.2336050982231	1.52432124357935	4.87806684720544	132.220989666781	1.17589315834342	0.18572768810445	306.096979555809	0.605298421508556	37.4803324073666	-0.00244561180804963	0.053026245122681	0.00821105740854089
HG00306	7.93806190300029	9.35436537642685	0.0474912900588561	0.406103740569114	2.1403421337222	-0.0353314822316555	1921.82758414791	21.0306623920591	1.77916820329419	0.674675043750631	9.25477910429598	20.3342780936104	0.911410112481679	3.2995617198854	-0.233526261065105	9.95634312694045	-0.00311899417312744	0.29873039453126	1.53326740113658	0.22094560872802	0.0181088747032172	6.83772679564154	1.44400422801073	44.4142774090381	144.55785858326	27.6029113611687	3.75704907647533	49.1257208503576	1.33421534554619	4.48721169702099	116.387967958542	-0.0796271166596995	0.472571842280314	288.931867778232	0.267105628923145	38.3504160535701	0.0119595747485165	0.382708661386952	0.0156682355782465
HG00308	8.90134682294363	10.799122635079	0.18462653248491	0.502107753680785	1.74043111517293	-0.0166402658622958	2054.39408945995	19.6179723701288	1.40718722149416	0.705370241765641	9.30673852287046	19.0162089923085	0.329321738349431	0.422862151514754	0.631899638824521	13.7674583366202	-0.0336751825953809	0.349626537833239	0.973221128717122	0.260717357353414	0.166143754847035	7.70479328596367	0.945583898854522	36.8151639906679	164.364887915031	33.0035345680106	5.72230071257501	46.6175286691441	1.55850674977628	5.0476784922305	91.545027957792	0.316021338580249	0.108549686064859	310.449368854533	0.131104605558814	44.6246023297903	0.0672552610565643	0.350334289695243	0.0263937520184517
HG00309	8.24934658138578	9.0583082643128	0.0296706868655325	0.732020107622691	1.88184352941304	0.107519351305901	1822.61700376995	17.7674519757458	1.37441098742662	0.991336024693682	12.1488567214805	15.2177577466615	0.311435132918148	2.56098664609867	0.190355269022219	13.0054676183538	0.00975105282474034	0.510233068766355	1.66095055986825	0.1277739608889	0.0196825792668555	6.76441415596288	0.656985893802799	26.3556909397285	189.445371099149	30.8441401989923	7.48344739349051	42.3240372877068	1.99274349036425	5.87618456678608	180.105241482059	0.323311366900699	0.193359254158195	268.714978620596	0.229477685492818	34.2058355399703	0.0258533525714441	0.0605639163112255	0.0180674923685439
HG00310	7.38748295052574	8.51441145669211	0.334067290129071	0.552930965176544	1.71173740040365	0.0780250352051383	2169.39601864475	19.0764575031524	1.18220130840017	0.821779376448791	8.95921320135244	17.0755380570913	0.339503826286885	1.91627719813297	0.6248746405016	13.4822373049414	0.0466485820401461	0.381117329251199	0.94671908875063	0.155929101394447	0.0139489168615604	7.11434278668112	0.844854470729837	27.4336978893119	199.478656104987	29.1994045614239	6.37952776803788	72.8762960286958	1.41876476138974	4.90535707232923	148.520567629151	0.001424306439328	0.179338148157785	323.878562831586	0.272400473842466	47.100503656257	0.00183083758734926	0.0219995325978911	0.00209847362499361
HG00311	8.55297245640082	8.98631654695538	0.218018808554089	0.502325363034579	1.59246619521785	0.0817387306328325	1945.63041008346	15.5316598824092	1.16959186412899	1.0242503215951	9.69811612515587	16.8667548625446	0.502016968204999	1.86148914700008	0.445583698536892	16.2137336018579	0.00526432287348207	0.428951167297825	1.39844141768109	0.0526644928223556	-0.000297730758469401	5.18221262112404	1.69715237176603	28.3478464785995	170.774690593975	27.3907981524167	7.20900538823471	48.9540641963683	1.01299306631348	4.78022906459749	97.9382110659488	0.296871516998911	0.366503916280041	350.12580790219	0.160056671367377	34.5510679459741	-0.00369212042428814	0.114143032738696	0.0288961359451424
HG00312	7.00032204004917	9.53965706813671	0.191782067596622	0.459901232457685	1.91539758408189	0.0816706024660836	1918.23479717795	17.2319781320417	1.19086229878258	1.24432460685812	9.54887699503346	18.0966395917034	0.592935504882417	2.56986064930237	0.408520936763406	12.9389018653325	0.0314461388809927	0.373742764276712	2.08494272070446	0.159855032355501	0.000504026575406102	6.72325764454521	1.45212869754822	25.6767858449622	211.581188365049	29.4819544352441	4.8675989977634	47.4865787322856	1.70236974163988	6.19324958781031	147.671301957516	0.206500884490807	0.265969494300538	282.300904522356	0.151744102923877	25.6370557548365	0.0465467863130554	0.18885629751942	0.0165078745676402
HG00313	8.59062099538675	11.7803709255561	0.030973471483318	0.327333623980843	1.53899135845168	0.0226778953212313	1755.17555961834	17.2819208974902	1.62719749580114	0.658842102725975	11.9083924604852	21.2554017449027	1.4921919490236	3.37430914090097	1.93307213179515	12.2818785053358	-0.0166498349009189	0.349920031518195	1.72416524673376	0.123072229896814	0.0768789144911691	8.93263646559398	1.55621536339899	27.42028849682	132.770099866924	30.7411335416549	9.2337814273874	33.8443793902428	1.76401980485486	4.99381156904707	133.587476047519	0.92401683004002	0.100072617479151	319.771650363846	0.163729618126148	36.5113077477618	0.0431756010863187	0.0407261972947344	0.0231161188950891
HG00315	7.04986279082835	7.99858794007118	0.179530195545639	0.470856548306983	2.02697413979206	0.0316945386295142	1849.91224847557	17.6711043278963	1.61230178394525	0.885150384635792	7.50745702329511	13.7710860613124	0.36999793610454	1.14371851223785	0.311771946439773	12.7589942464847	0.00880252426030095	0.433691119112382	1.33532671653598	0.334020801937489	0.123657645480501	7.53764920281277	2.01181434854252	26.4031176549625	149.546087268815	29.9697898231163	6.09615760129862	42.6042293665156	1.74366140706009	6.93427425102866	115.160250065771	0.584231459319461	0.0247874177280825	300.514564194837	0.256674918020638	37.6299656305608	0.0991667756188654	0.0783870981270136	0.0172805195360064
HG00319	7.84101819955722	9.34206529388195	0.264357191162978	0.42513654850205	2.14600003518774	-0.0660794842523568	2047.92429920229	16.2999547931901	1.60688143196965	1.28334951009318	15.3350630522179	13.4026536841895	0.28687029474943	1.27662295167702	0.466302570627695	14.3512069847241	0.00184212437634248	0.484343203344887	1.65082341474101	0.227484860834119	0.0506933605160946	6.01455517096616	0.710630065848262	30.4605207754554	167.503003300556	32.0857880263368	5.32942795851357	47.0844393713521	1.32695525447958	3.4926214992718	145.367511580165	0.142582294135189	0.0872744499566272	325.266338048551	0.199526139550136	37.6670146604512	-0.00216389115993654	-0.0282834289724381	0.017589901718595
HG00320	8.23602737298971	8.62724978964243	0.191303348916458	0.633585264664966	2.01515288619792	0.26733151304782	2061.05176256514	24.110350350281	1.61029657154871	0.867744138072836	8.25842280300856	16.9551182195182	0.36097684564683	1.62392577787621	-0.0358440499302728	11.1575170495044	0.0577495523095539	0.545490546291029	1.70152329721366	0.0996407451966339	0.0383704221546463	6.40663527639675	0.767572816228359	31.7749356083468	174.878316904124	29.2023267329504	4.86910839250846	49.5840417031516	0.888142076594124	6.24763347320521	65.055906587468	0.139753899467435	0.111387050983208	285.011479506196	0.136728354122067	31.1029803282167	0.103475446490053	0.0499175322738831	0.00356221721583508
HG00321	5.87469378557482	11.698552422838	-0.116869043166974	0.504291994114818	1.55180603950707	0.133471301107005	1908.88756156178	19.7044698666301	1.39663276490028	0.871376013818902	8.19728416765043	19.7647538835616	0.165908803125527	0.600438502349294	0.755098470253786	9.24475672114011	-0.0518554513513142	0.195436214522041	2.01970844519299	0.11875456115486	0.218881841164681	7.67474308164956	-0.197853566488167	29.3842029256302	149.051094723528	28.7090780948924	4.92808172112435	40.0714901987245	1.38845512877469	5.84261323758554	94.1646285719472	0.291938324763165	-0.00891436465441764	308.315782242398	0.000740674610273939	36.8914219984534	0.0369798491636008	0.0437729492022972	0.0420120486986899
HG00323	7.71083153729297	10.3788410991522	0.25717899410261	0.466756130646158	1.51320560788325	-0.0677981257605442	1995.95546119009	18.3856294534779	1.73022226920245	0.989295819944931	10.9929750478772	16.3033632403074	0.325146579667834	3.31362913801907	1.46984913408796	11.2056887360925	0.0852842807227608	0.517120387702887	1.20585038547392	0.126733906147656	0.00962072985228443	6.57655735636328	1.3939912198757	32.3721540807485	185.68790471018	25.9276885178701	4.34638371943112	54.4920927594894	1.03974223344081	5.79106716240118	76.33961217717	0.572148654064743	0.154381106638372	295.58261338108	0.0516291911601581	35.2669953319991	0.0193329104064385	0.136488249266682	0.0156470166726538
HG00324	8.32335526465874	9.52545144928998	0.264082904271605	0.55444390750775	1.5831039356271	0.073558898699645	1766.30501257842	18.3293101289305	1.38553470423268	1.19197761145047	7.25605923561227	17.8272302716992	0.33318522936729	1.90707831231288	0.736078220106366	15.4660431711145	-0.00312078866998133	0.489764573840991	1.80054432750388	0.0603856281619452	0.0102108024936307	8.18830943230334	0.927382323242343	25.0992694663909	170.414940050586	28.8473888354647	5.45502255932133	43.3448928042841	0.681195693746248	4.94026473441014	179.507875971858	0.180009502580334	-0.0251731389076773	264.176227464393	0.117493346243231	29.7468746553011	0.0151641546268439	0.114777621538281	0.0121122389436855
HG00325	8.26211363826728	9.94218992426556	0.171051261624872	0.0723678884139443	1.96555964156277	0.373121765056884	1813.65709996056	13.9470918051122	1.23582297605927	0.888358788242595	8.32029483293426	18.8017563586397	0.0161910969961505	0.259916109647434	0.367971239674425	12.5560093675654	-0.0277750183534098	0.527979538605533	2.20818108133036	0.146050410352474	0.0263763150585741	7.5761630091878	1.8295417570808	23.2275884759209	152.469401084758	29.0860358221591	3.728229587206	47.8605766361718	0.583796743821144	5.93220757641024	139.257297480823	0.400820758963278	0.126216498440128	278.253731214271	0.125003780623165	36.2667228992197	-0.000994873574331978	0.0283010122932498	0.00540345978363505
HG00326	6.4951364475006	9.96194905561038	0.0231228250495551	0.652834334738702	2.30682091546729	0.0512571268302069	1917.0022870551	17.5062343291301	1.28194274383274	0.646559187596604	8.99442140921455	16.9892447850387	0.511887536878957	1.87265558877539	0.701756609216839	12.521592991698	0.0221375082924142	0.503708374969204	1.4441198366501	0.146390801480471	0.0650096313491791	6.64084104844605	0.459398655183568	29.8440695875576	164.252381341505	28.7509367793665	9.86529964666784	39.5543725158258	0.905426397335724	5.86463824242046	29.6255299129139	0.592864104786721	-0.0196089682822139	329.507233545468	0.225911050807795	35.0084704718822	0.0916589025684901	0.0308876791509905	0.0326093821622062
HG00327	9.81064117214574	7.17601394221562	0.173716076597173	0.297130745107002	1.8963310307948	-0.0102618376871928	1962.74497831033	22.0509600460014	1.57349322284383	1.54674370429204	11.4780959906454	19.8317356951175	-0.026496174765189	0.118486654049531	0.459691641838179	25.8292367576824	0.0251908978875278	0.551991059946365	1.52678654004195	0.159922328755637	0.0416781547992125	6.80195406831088	0.168782342987331	30.4164803160824	198.833752629335	29.2285831800227	3.81185295261266	49.2284581701105	1.13749924593862	5.12846991241112	20.2693796843547	0.391686103419386	0.163081793654256	301.961813112276	-0.064564949660758	40.7470893942301	0.0547438150313225	0.020566358639322	0.0154341576312073
HG00328	6.46386496558047	9.76816011372773	0.0467317932872152	1.05533298490372	1.99363662365294	0.0429730508440398	1817.24630274779	12.8934347075292	1.36842820930627	1.89643860163146	7.11736180476507	16.7903602516962	0.213919767067225	1.96124781960791	0.318409265650723	59.6661044545917	-0.00963048408930192	0.428321204937389	1.42921458559921	0.11633132211327	0.0351107565447516	7.01258481418391	0.646562432368581	26.8337466536978	153.551718147753	30.3746832211758	4.61389592112745	52.6870120943785	1.03766910130177	4.95397738318673	111.726241571266	0.294931174721225	0.0524453648340993	329.929901831186	0.073602553134793	29.8363102260409	0.0290495153033297	0.230669883800454	0.00624169499559901
HG00329	4.4530181564651	4.658196066878	0.0757722989052059	0.26954939441358	1.04136848923828	0.116456669695774	1209.45705709397	8.81022995584474	0.873943897594555	0.933423744012039	4.52152141064595	9.84669513924024	0.143862409999204	0.75088729566896	-0.0200431591003111	8.59027716073935	-0.00499012868112673	0.238949318716507	0.427033060639431	0.226385226186498	0.0677483705361277	5.6258181773341	0.239269284046135	15.6240383223989	94.2148110402167	14.90819770515	3.51502227087565	23.2146501219145	0.613764343353742	2.68299206899656	75.3796862585866	0.153867231838507	0.173981200332758	149.991638974512	0.0538424999444009	15.1860276367979	-0.00185448505028121	0.117793935625426	0.0059330245280042
HG00330	6.92455127914301	8.05322000536564	0.138871232085033	0.0689017466634594	1.40318310337592	0.21607590347526	1824.43065881387	14.6486122452318	1.52465733735155	0.969386057796327	9.58406261533877	19.3927072016303	0.187433631645985	1.2364242672516	0.628803128730923	12.2541716990643	0.0182418000820293	0.350489954219341	0.984681910789062	0.235892856949563	0.0161406279258598	5.37886818298304	0.104187946812939	19.5117550795646	166.207578891948	30.3796122084387	3.73615154162927	42.4587374372528	1.41992191041123	5.9263498778575	38.048123031535	0.099212032285496	0.101439315849467	325.500390458232	0.021698032485526	35.4869707581917	0.00773594806205564	0.0953539939292607	0.0286651483617754
HG00331	8.75151688328335	7.71382130073068	0.30487385766737	0.503114892472476	1.76852595882095	0.0975619307105979	2031.18087479651	11.2710268275323	1.5501946564384	0.689814344407318	8.6637238867976	16.7238410681547	0.482146934485481	3.56168615072503	0.246133538377835	13.2935756674063	0.0694569875309778	0.363354727439521	1.00614898170209	0.0758842942300451	0.0286098417584982	6.44556412002412	0.874860876209911	46.2226414817921	205.050787825474	31.5956196831848	6.15172778927871	40.3128962304091	0.308002667392107	3.92412987928736	120.199964957253	-0.270668217907307	-0.147028679987496	268.716948518581	0.282765933104946	28.9406508366504	0.00141012991667475	0.0511202533048034	-0.0136360841679139
HG00332	11.1478208100887	10.5343410507202	0.551971479110632	0.228925255042622	1.74143155718326	-0.033024808997063	2090.98251919367	22.5359063678019	1.05153050210095	0.65291934610546	10.9870396567934	24.344803030073	0.0613751653381268	-0.476899647030429	-0.447168140194389	18.5415464915851	-0.00305436695446073	0.640589216147835	1.48400579992052	0.260914004811607	0.00954217070148262	6.066494498813	0.526517567587186	38.3811862020793	181.827626982067	29.3713839924515	5.84667690278853	42.3227409696135	3.46982579950003	5.07287783564848	71.6199584597986	0.663699727476478	0.770041735178145	331.38984292506	0.224761515659947	41.0501711032756	0.106341202406962	0.299109090214589	0.030980929940375
HG00334	6.21203080076477	9.76331061795126	0.458785981460055	0.440005500679468	2.41963839202459	0.0431470858746121	2340.78549323029	15.0052183881188	1.41527874298161	0.580047799405946	11.7351677893747	13.9381167858869	0.349390633661398	5.65968242204845	0.159277828592748	13.8306555644283	-0.0199304943554465	0.36636189975863	1.39249511258887	0.295797033908906	0.0530389369829979	5.79211300878026	2.60369045061458	20.2714376030595	181.949103646928	33.5012390429239	7.18944689339132	37.8687136719167	1.12582369071803	4.31253687445464	116.317117133953	0.1340185794834	0.235554384483854	289.471358414987	0.279456967049472	31.8929247073509	-0.00693001431359956	0.0176049882556689	0.000609709997744215
HG00335	7.72842290615657	8.78906084437818	0.653587718174305	0.802477477108112	1.67085619897219	0.042201820781162	1855.65843591534	21.3403421710124	1.09537987037546	1.04613788512364	8.46455889756315	17.8993231585917	0.309354497991981	1.7095273064237	0.573185606019401	12.4332913442219	0.122030615374003	0.514564928119565	1.22435990910946	0.213850151490876	0.288522966197319	7.0109054913346	1.76798680151594	32.199556925312	188.244703335322	25.6480127087493	7.96035121653747	47.6193383652481	1.94746389321751	5.77687809776202	103.406324710077	0.420824201222348	0.214957764506844	276.303040971469	0.239643465656914	27.9314630507954	-0.00432998252357535	0.157638521955343	0.00530794719509059
HG00336	7.09475966232965	8.96626406786539	0.194780750392684	0.697960551899494	1.39964491107972	0.0143508440522233	1811.763408759	13.9013270806233	1.63433710297099	2.24269103501089	10.0976780732729	23.2781839984003	0.295981470112476	1.45724886894126	0.331045098179933	12.6405549553049	0.0227040985059928	0.582602262217227	1.64545733205894	0.158106105647997	0.0180620119203613	6.7109405516151	0.234394837352419	22.8737553859362	138.126576351688	29.8753717063019	8.43358775028105	57.8540984723214	0.88606924815519	5.26667865143499	53.5460592779557	0.143087653688104	0.0397639008306527	364.004662798835	0.0950125167587121	33.1714894919014	0.0597750864671786	0.0940476137606943	0.00415017708947469
