ID	CSF1R	TIGD6	C1D	LARS2	KDSR	PLRG1
NA12776	0.270835387732929	2.03707585447631	16.5158798392926	10.1601240730386	7.62502617002802	30.0705541756632
NA12777	-0.0298850966940393	2.06831071918667	18.9483036798099	9.73570932601758	7.84931291864528	35.629521076588
NA12778	0.379358213105671	1.93263092208144	15.5081903088925	10.1632689552983	7.14062409217839	39.8979697563932
NA12812	0.1160886269397	1.65198464252599	14.0269698179054	8.19296782822095	6.07260194920652	33.9394441436973
NA12813	0.337365815964787	2.00433549481079	17.2057818614127	10.4807498181262	5.1846768553689	40.0559490868392
NA12814	0.051719958375757	1.80947107997801	20.5220051876098	6.08695433390032	6.505661438482	30.7502921024223
NA12815	0.0268267835005374	2.57166738028182	13.3806231511601	9.07862881762021	6.27071508897471	28.2254326726915
NA12827	1.10003285680502	1.46388820272642	20.7704835670347	9.74817828755087	10.5774782877473	31.6419839003461
NA12829	0.0924956043194243	1.94476821855302	17.7143648159143	7.4800279101208	6.87689440317924	29.1424467448612
NA12830	0.722439860690399	1.51596766260511	25.9627793990648	9.14435273397303	9.28426330924943	41.9554197825724
NA12842	0.0752799441670249	1.9724404306883	19.8306934229821	9.01596118371637	5.23383865989066	43.3316785427668
NA12843	0.34863471958474	1.84574557656282	24.1351020747606	11.0087769080226	5.05664997927524	41.4048488445444
NA12872	0.111584580012949	2.01783292255668	18.8008070972612	9.94529911473037	7.63193601528987	41.7649711309809
NA12873	0.00924523873278055	2.25336934667959	20.0450503933718	7.15865434348128	8.38253227963435	30.8752166668185
NA12874	0.656768025707882	1.59540592268662	24.6784673524658	9.19528440098074	7.21895058781068	27.8699902706642
NA12889	0.624146482144843	1.9592816341723	11.7957201390517	8.27345745512907	7.23976513315311	31.5328906321033
NA12890	0.0130789345111365	1.53029960874669	18.5375479881452	7.78395615227842	8.08602571099695	38.3495496889595
NA18486	0.143029703565879	2.04585891247231	18.3395493725986	7.67425563071035	8.94413871326823	40.9666921726033
NA18487	0.135794770836075	1.89738769080564	20.2442348566978	9.26449673267953	7.95868514620119	35.3281601910533
NA18488	0.677215144705966	1.45620357145654	14.6485063166773	8.50753064117612	8.87261566154375	36.4526703130715
NA18489	0.767436884280608	2.45681050738902	22.29996123081	9.97804727834983	7.76752152819407	52.6058422893952
NA18498	0.328545106567038	1.6981744773389	18.6809734695814	9.93178674498081	8.66552255708108	48.1860880452294
NA18499	0.342034861608475	2.21087274100153	18.3849301619023	11.6905104804699	9.56811111413402	41.5940010831684
NA18502	0.676909010024094	2.2005444198174	18.2299601719653	8.9178183864283	9.35644696099959	30.762246345975
NA18505	0.266419960016013	1.38377219733093	26.0690278674321	10.1270519126199	7.86504272132885	30.3369506426724
NA18508	0.447527298354002	1.68040861472606	19.4651292796207	12.6743878478498	7.31109661694702	38.1600914193133
NA18510	-0.0206695161412561	1.44334639360866	18.1837945518875	8.86459875113375	7.36670673562005	41.7242754003713
NA18511	0.310949020004469	2.17538815463569	16.0567783909275	8.9088485573597	7.58869797203989	35.5724059070418
NA18517	0.439510846274291	2.02502141681868	18.1067486587899	12.4625236458426	7.07560331251166	22.8386298073025
NA18519	0.829730635910415	1.89645450529413	22.9897543321986	8.57660317746013	11.8944366404344	43.840333680315
NA18520	0.31127897351346	2.15487504602876	19.2531649936777	10.4888692600415	8.31595669639039	37.445631834293
NA18858	1.21911275332949	2.11701887497457	14.8230135173529	9.56468953255913	6.87334934438067	34.3866939602396
NA18861	0.0357204484872904	1.35464662019875	20.5275488117929	5.84108420494284	7.8442382288181	40.9648306686185
NA18867	0.213630650452408	1.62962877631672	16.053624569353	8.91235504525451	6.77484039607284	38.4753196507531
NA18868	0.644952845920443	1.71561643295759	23.1682578461586	6.74222224168317	7.0485445963367	43.926100015079
NA18870	0.415512933659209	2.15900847050619	26.0371274774258	9.81100187122111	8.37314848621947	45.5064795108943
NA18873	0.307167022327469	2.51933672674918	18.1143081990616	15.7884189238896	8.27952957558535	37.9073693728456
NA18907	0.0431801405978988	1.59746333683424	11.3831298783224	8.82367862975314	6.59256541598229	2.22461873556517
NA18908	0.222601237259965	1.97870596664303	22.8634280269279	10.4974962373199	7.79335630436681	33.6511249117162
NA18909	0.155165943765072	2.68763284949368	10.8001092196076	9.82773034771243	8.58923227504541	38.9515820174528
NA18910	0.548717639339605	2.28553645614609	18.0085022203281	5.79837320014874	8.8188757104259	39.0725767857726
NA18912	0.172410110156475	2.22510937721457	14.7098564483537	8.3072776331165	9.77229341241258	32.827263250978
NA18916	0.718518491995827	2.01022040979193	13.9644404692755	10.1654988653828	6.43293516526526	39.6360754775643
NA18917	0.234639468423554	1.80843066119487	22.1906461810245	11.8988002238407	9.42663142658147	35.8539431971566
NA18923	0.676309927774465	1.94128966190187	19.3588293589769	8.12293586113577	8.2489363454758	39.3462847490703
NA18933	1.10239230752827	1.67275277565052	12.1681997020366	8.13651241026419	8.4964584317178	38.1891716648434
NA18934	0.449541351877202	1.7349671979601	15.9991190692305	9.20155231506063	5.5179609291352	34.8737987648231
NA19092	0.231410991888497	1.9393395178645	16.0559329500714	9.71499444903334	7.15954710147098	34.9151154446189
NA19093	0.568183793108224	2.98168896658703	20.0650544350432	10.1882846302204	11.2021680326435	40.336327875116
NA19095	0.0968861160809749	2.2709819451062	15.7478777214384	16.8339430427326	6.73699460391788	35.5779602431988
NA19096	0.181639500625147	1.9773095648902	23.0358843734278	9.75501448150058	8.57162290465009	38.6759807929037
NA19098	1.27870688935051	1.89172513126014	27.1741906939632	8.08899273921665	7.13108171293793	44.3450287558142
NA19099	0.0677768866067598	2.02402086866828	22.0983950533284	9.81895750873895	6.94683974297544	26.8786177410337
NA19102	0.547998558491636	2.47329187341671	17.1981216689138	9.36018124436055	7.33609822553653	34.5470709779435
NA19107	0.00821618243211253	1.96274814513324	14.8258823787611	9.31878087160892	8.46804785861611	26.3243292771413
NA19108	0.360402089144193	2.10218017808763	14.0853656463772	11.1990218849379	9.54056366579267	26.9181142013366
NA19113	0.810314089626782	2.31285177403967	20.7506280425956	11.9534260433086	7.77992699574796	44.6682062645878
NA19114	0.621553527214901	1.36213709283741	21.1919254544715	9.60547816626599	8.05367648139135	43.1653503021059
NA19116	0.42949613258716	2.10178286977241	18.2104711341356	10.2085272444522	7.71863253059461	30.6610457711902
NA19117	0.322537358781772	1.96015442393266	16.7448270164512	7.69717156752959	10.4196354272036	34.9464381192734
NA19118	0.160297582405195	1.90442837425041	19.571951053107	8.39875762921637	7.8263106109944	37.0711275892595
NA19119	0.255005384351457	1.67597831703674	28.8883585893933	9.99988087889022	8.40273571988294	31.6454747477616
NA19121	0.262237612763994	1.92791655313482	17.1534038757039	6.3852270333873	7.39515708424351	38.9520539633739
NA19129	0.300634335872998	2.08912219709437	19.9128283560754	8.99561029442893	7.91662870889241	46.5093959180404
NA19130	0.489414432806941	2.26698159701928	22.9492523842448	8.66391302187342	7.78102348306394	35.9634312664314
NA19131	0.172551135787567	2.21545519609741	18.2936027335228	9.88565289149275	8.77089395254365	25.6923885322382
NA19137	0.173963896437108	1.19355677111607	15.3263044270704	7.70488322558155	6.53346349200447	35.6804385635855
NA19138	0.340342776516448	1.69458144370958	24.6132576087862	9.45459521193401	8.09243359085455	37.9798275839804
NA19141	0.730261658205467	1.9884719040342	24.5091196690571	11.5339832594927	9.30891974598947	42.5595699346724
NA19143	0.14812678059677	1.98099665721452	17.2010500518013	9.5856291977034	9.67911981099097	27.7030852558516
NA19144	0.516662113345734	2.27525186708842	18.6119523857678	9.67505721377713	7.41461864754423	32.4798054048675
NA19146	0.165276049401717	1.72745119989664	20.6097749023542	8.98770322617151	8.37106279892963	42.9547717866501
NA19147	0.213064349671089	2.20538426466742	17.7350260278574	8.58915308293799	8.38305112972575	37.8632793574714
NA19149	0.270236770807063	2.21933475246178	22.5368956032999	8.99511894436744	8.10671149141388	39.1038991024984
NA19150	0.83536264889096	1.93549631060253	19.3265578870413	9.37257219635724	8.49470677254133	35.0778889060255
NA19152	0.304297128950456	1.61816317378818	15.2884317983495	10.8044527683518	8.01451910776118	43.2620750250006
NA19153	0.170150189541815	1.4498990946964	17.4341871996943	7.07818417930366	6.59172300602509	31.3373490354375
NA19159	0.287448416435026	1.7760274036233	20.9819510524457	9.92117441264948	8.1242107223038	36.4806698812452
NA19160	0.304554208071745	2.31791502485262	19.6360002693088	12.3334134311039	10.5626745446395	44.1737167212196
NA19171	0.275639486787998	2.35840487780738	24.4868308440828	12.4036264690692	9.26920656472943	31.7570332932189
NA19172	0.325687082976993	2.48709844361235	20.6805898510814	14.667418037747	8.66617068479133	42.795695955255
NA19175	0.45731215292438	2.21190925803831	9.90529231483444	8.45729172695987	6.75042823598177	24.1956371042898
NA19184	0.0266187554879392	2.30577447939267	22.4445389873003	8.88911991430583	8.22235464552015	32.1047925537073
NA19185	0.454928197166623	1.82985884930163	15.9739131162527	9.81531373445956	8.32269285541955	29.1469936802091
NA19189	0.234904793822437	1.53129540377216	19.8448149990536	12.9134723165896	8.11281432432181	37.4347493511627
NA19190	0.967053156367875	2.03168137058445	16.1888276925267	12.2060662808101	7.46884942304503	50.5150851810951
NA19197	0.188241489782188	1.92509965111289	19.0717705215453	9.92279615160602	7.2925020615673	33.0270792317515
NA19198	0.641550995143736	2.04668840187598	19.1343230798979	9.3140530669877	7.64110608441105	37.8812945599864
NA19200	0.379990827935755	2.19886047593238	18.3798488394563	12.2145440981238	6.86741211738064	44.853368549344
NA19201	0.227492689793404	1.75576856616352	21.5061159092572	7.84647544369638	8.8306982585485	36.088517472891
NA19204	0.41050738439276	1.79488542172048	23.2924025826241	7.99969644385073	6.8626143158183	34.1010279060296
NA19206	0.298268180264283	1.84191019789509	9.97400234262146	8.91035526985097	8.05470418197393	25.8279711805641
NA19207	0.29309386473993	2.19528280248298	22.799165460071	8.22697124050858	7.63115563346821	49.5539407782999
NA19209	0.434146336421345	1.56575874977707	16.0706735404566	11.4367948818693	6.94573981302762	36.7507257296744
NA19210	0.0387154319957751	2.20148801667162	15.6619221876574	14.2630842551502	7.82685194605114	44.1366305750564
NA19213	0.0640422606810981	1.82500297579444	13.9680737958288	9.29238019660246	9.2880313071207	35.7137803002023
NA19214	0.296294255597776	1.81071634727482	21.1820648853435	11.0222204859119	7.13719516812652	41.6822113457571
NA19222	0.104644478450415	2.55047828227605	17.511301009936	19.8961013332526	6.16574254449864	33.3495061476239
NA19223	0.210674887753052	1.97548338695998	16.5785963341449	9.02632439134296	7.06857423559656	32.9012129321499
NA19225	0.238545037121635	1.939850748243	16.9398137514214	7.07482525877181	7.95235441011109	27.4970151344995
NA19235	1.60489361163	2.77322935521066	20.3490265274938	9.37924504662635	7.19496291903042	35.2170024079899
NA19236	0.425707378804936	1.72026571183004	25.5051585344242	8.78863377676813	9.2680541027594	35.2231885134202
NA19247	0.201773935884487	2.24091879053804	14.9410993419063	7.54643242742432	6.85872026084529	34.9787533428822
NA19248	0.26182421667896	1.84950718740049	24.8842944908968	12.9074402499567	9.80679929937206	36.7743078977411
NA19256	0.368339598070577	1.82685671174276	21.5377560588909	11.6484791522843	7.40054197853977	49.6717569589631
NA19257	1.89694580701996	2.14708840645811	14.2021065533725	9.460422307976	11.6770877956632	34.8078469828358
NA20502	1.13313882699035	1.41617842049131	18.9084811283682	9.53407388472494	10.4671801883793	39.421897782594
NA20503	0.232516169292482	2.4845657502735	19.6172252171464	10.668493203581	7.85609059739198	35.2070499781058
NA20504	0.461007835006654	1.72285369087206	21.2100210422416	10.5331252013257	9.76357130455252	49.421686143854
NA20505	0.180724685895029	1.910512580657	18.4308233587932	8.26503280234125	11.4110037655692	22.3936653883865
NA20506	0.274649656242319	1.56323342334821	22.3887152359569	11.2463496527467	7.75739925050187	36.6825548782239
NA20507	0.435379212468066	1.73159697018814	16.5512663129301	9.266302361415	8.30191171973143	39.0158982445476
NA20508	0.14660252282127	2.21920300313829	17.4174475369637	7.27532745326856	9.0346833078465	31.9245276287934
NA20509	0.240294407837503	2.1472046102247	19.8892887667984	9.11643799442453	9.94056215627643	35.8267037566733
NA20510	0.419581900531054	1.99143030327137	29.4837155552824	9.58936388291161	8.3039662018414	33.8248576812471
NA20512	0.241033058936206	1.50552652553452	26.0074747758888	7.72897259110387	7.54334402231678	23.4703555033845
NA20513	0.199742099315707	2.07308557995617	20.8122404577337	10.1296411601068	8.66919421979072	33.3402602955329
NA20514	0.457526878231857	1.67492854735338	16.8103706869169	8.71654400197461	6.51277155063191	41.5990673515307
NA20515	0.220227515711115	2.20158168826339	18.6566789413288	9.75777262986767	6.989418453218	29.2587645966937
NA20516	0.486862986711833	1.92409688911009	24.6286782892219	9.72334364162862	8.79282018810859	38.7216455205525
NA20517	0.575505991699676	1.65048691620118	18.112879633918	7.44049837823683	7.00217007641831	34.646468629365
NA20518	0.192629174049196	2.36674426137219	20.0942358242639	11.3831873531333	7.53587418188284	41.9447765756169
NA20519	0.290512482070349	1.93811373336782	15.9926496713859	9.29006422913745	8.38375270722528	37.3763113978859
NA20520	0.264653973441261	2.00168418371902	18.4510792422293	9.33256895337593	8.99776265642378	39.0776551096107
NA20521	0.125289865641217	1.84209825439688	25.9540698048689	9.00085308998782	9.33010390395399	37.9189061839866
NA20524	0.156039989593262	1.80874144385588	19.1520352894073	7.74251767836523	9.26806197853498	43.945263674846
NA20525	0.364539303406146	1.77578595930732	19.5008425524196	8.72992055159858	7.55074436522294	29.5237620631477
NA20527	0.150477935412236	1.94044459489358	16.1336250820178	9.32964724892963	8.49155504062754	33.9772212921187
NA20528	0.210923522353856	1.82332631024879	18.5656524869115	8.85218558534766	8.0532077806708	38.4634474405062
NA20529	0.622482779487599	1.9085115610121	19.6964883276532	9.52773749989651	9.13169809281323	36.3820055254448
NA20530	0.0563982648822924	1.68681435513961	16.5489582632385	7.81941250816989	9.10308356425389	28.7650670501752
NA20531	0.32367439880212	2.07789709200875	14.8826038741513	9.7850510091794	7.91417443540687	28.9995107263853
NA20532	0.594349035837932	1.83458354193439	21.1149019476781	8.46911739454984	9.34561840598298	27.0170720498167
NA20534	-0.0112473292070879	2.03488555534231	17.9576860101921	9.70757894432392	8.84884844860348	37.6763902175562
NA20535	0.456814874137544	1.84780296335155	27.0361364933021	10.9481952521451	7.99199402584692	30.1741298013329
NA20536	0.262235582978789	1.91578744915754	25.386171877397	9.62299449085858	8.11625380975375	36.909026387883
NA20537	0.1977308708913	2.26753379662112	15.9261088186351	9.2768614097752	8.22018725327259	28.3009108118822
NA20538	0.351107602603244	1.5190914356469	14.0516762448601	6.74939670624741	9.19684492789184	39.7603111556735
NA20539	0.285944806318114	2.06799483478093	18.347174662968	9.04375037003633	7.96649310542278	39.40376917603
NA20540	0.400735608675947	1.9969825217798	16.4395972497698	9.47529639766121	9.26552149907007	36.1894980058342
NA20541	0.235985480994984	1.58522060695468	17.362652110725	7.66069375180244	6.89265069375296	29.4897922312232
NA20542	0.217658377539348	2.11966720139904	23.7206754617027	8.61653440265768	6.99822620097315	32.4570053959781
NA20543	0.119279804828057	1.55333290359607	11.4734644537607	7.29560077171003	9.94041603462232	34.0035998092
NA20544	0.932372054610065	1.58497289878574	19.8739510209351	9.10708381630858	8.88335495210071	38.9763062443578
NA20581	0.0783897646429475	1.98286706792801	16.7675355122201	12.2760162861149	8.64596091658404	34.5810712900262
NA20582	0.445525037172671	1.99023885290914	24.8698557113484	10.4572937884123	8.64255384429957	35.8800540293022
NA20585	0.05260517747003	2.21230188730473	16.7214932864892	8.83688946147575	8.83237554565459	27.1285960354042
NA20586	0.197605043907148	2.01472939048158	17.6942684481884	9.37159450860622	5.93332408907071	38.3652496226979
NA20588	1.22034631578959	1.51031191896059	17.7707055161033	7.43500763904667	11.6014414140814	34.0550572166954
NA20589	0.847426840733456	1.79782827082785	18.499265598856	9.19416648595764	8.31443450350634	30.510992377488
NA20752	0.293880001398154	1.77062852558617	22.2341547052957	8.14067580354359	10.58788168957	39.4611711670701
NA20754	0.571542170425944	2.29785110172014	25.434899450069	11.9415193666004	8.88790493158558	28.905042576765
NA20756	0.223209107425252	1.5372643856925	16.7106486219203	9.0053183878913	7.76274551867244	35.7329566242125
NA20757	0.405387924854349	1.9294391913306	17.9332585622494	9.95760511810321	7.87094421020522	41.519749350439
NA20758	0.200588567720674	1.95204161987348	18.0437602529361	7.81863311879379	8.56682289315597	26.7345168996114
NA20759	0.298070237205173	1.87945367686953	19.0895180660929	13.5785913042355	7.69075296770473	45.4625056012664
NA20760	0.57804286675892	2.0070770939467	20.094376785209	9.2894766961581	9.83405714956707	42.5132020369505
NA20761	0.296375692979197	1.7631363500606	18.7465125077963	8.98393911144005	8.71862668152677	36.868614091867
NA20765	0.150542570416713	1.60154772611004	18.8751357280626	6.20591836795054	7.67161787018307	33.2949048185425
NA20766	0.317873131149266	1.93277096633122	20.1542501309899	9.33206035069368	5.93018461391887	42.1133136971396
NA20768	0.126162188025656	1.53981415238455	24.1412593482057	6.90121257998379	7.52921864685873	30.5697088100183
NA20769	0.120947107652423	1.85140816864821	21.5999267787034	8.1719338610125	8.35757855373116	37.5179662647239
NA20770	0.326708359136377	2.06290450590864	14.1711826645266	8.14631783329592	9.62644281961722	30.3290732775555
NA20771	0.0612249850128468	2.09501781573989	23.3108082520852	10.2507954459404	8.90764498676021	43.8532220441973
NA20772	0.22121208455702	2.13830684056061	18.4799514478684	9.10193317923317	9.5029939301722	36.9696956940034
NA20773	0.277633259340511	1.99225833426927	21.5528620931382	7.65054543148332	6.9513912179556	43.5286915125858
NA20774	0.293372483027368	1.86886364688896	14.7683544567076	8.56098203028387	7.63694711835126	27.7104892448447
NA20778	0.372627082948698	2.18408440390301	8.72645935914295	6.57643182056662	6.91905746296334	40.4123912147908
NA20783	0.172748719440868	2.50272375616249	12.0144419337505	11.7706353340217	9.59640946133761	37.4030229457146
NA20785	0.26409142390967	2.42693571944948	16.9152722499333	9.54684419417792	6.40374513197149	41.4523939948812
NA20786	-0.0171066031319901	1.7259504817984	19.0044955424972	12.2715036789416	6.2287185747781	34.2223290069186
NA20787	0.846147437438469	2.2237410674846	23.0216894808643	11.7904903937511	9.32277764103578	33.0586230174114
NA20790	0.293913302436861	1.64450829566831	17.886561817778	8.75868146641753	5.96069775067112	35.8755483378635
NA20792	0.0560339988579582	2.30953746513876	23.4129129983722	9.69455297482563	7.96786972564432	33.2503602697885
NA20795	0.228039596970616	1.67208110017766	24.3811450389486	11.3551524101787	9.90494815357428	24.7813983402969
NA20796	0.383678780084173	1.64731846839062	17.4604440412121	9.64844724626126	9.57563207548944	31.9827977974231
NA20797	0.549182807089192	1.65875925835855	13.8397652498542	6.53475068902625	7.24170511973556	30.026471305582
NA20798	0.15774880765353	1.93130875173856	21.1200782522502	11.1441514944665	8.93280698515531	34.8988553401287
NA20799	0.297700207485931	1.30394472824381	17.3896417411079	7.98071897132799	6.93638385827672	35.3375976580761
NA20800	0.247201322843326	2.26450538993293	15.1832406558286	7.44708056504849	8.04378438858655	35.0861096064801
NA20801	0.331896541015024	1.65784417808432	19.338426214451	7.65488326934159	8.5717077356218	37.8964126904492
NA20802	0.311264254899748	1.64241108155722	16.9664398984356	8.47456435248704	7.62477537673095	39.8525951156052
NA20803	0.224283905672457	1.46562381775261	16.8676542994269	8.64200367048443	5.54667463125019	38.7456366090908
NA20804	0.335913867166006	2.17672770206622	9.84414865229428	9.36663655719214	8.27870784236103	40.6441683308752
NA20805	0.27552621009853	2.18239832906457	20.9041899955097	7.29224311597258	8.58345066008045	38.3911405088017
NA20806	0.271530362935935	2.17957224684872	18.2666096222393	9.45620696419457	10.5997125769913	28.4156946659356
NA20807	0.297987084997498	1.73500745213357	16.7743403031878	9.28787173352041	6.52859712629033	39.7708562534993
NA20808	0.256263520998115	1.98728951766211	18.6048953681455	8.58286565594831	9.36771245309042	32.4522815185064
NA20809	0.783696106720218	1.72062184184938	16.909512605182	12.6400641433303	8.25210776645926	46.8346562509047
NA20810	0.335602745530215	1.76467437274683	22.3283174169576	7.88061699705182	8.77442280889554	35.7873662206593
NA20811	0.283824074177567	1.76556566536358	18.1094838148995	10.4670303400757	9.51907663685576	40.0881856900837
NA20812	1.45648351130913	2.16748162369914	20.1898684712671	9.59381974698745	9.77179147370582	41.1239762128354
NA20813	0.272345253010738	1.65954812407004	26.4439307038447	15.3640327751547	10.1173289873637	44.793130171431
NA20814	0.351388039469915	2.28449237649436	22.0925704549093	9.20498849437547	7.78256972635904	32.0830072854859
NA20815	0.182468406026515	1.98098755278034	20.3393406580712	6.46914274214578	8.48687430577015	26.4993545394434
NA20816	0.12898771449886	1.46859454991751	18.5746024090998	7.68830411608624	9.85092742905656	40.6785431770121
NA20819	0.210543759722848	1.95656614950652	20.0362148557882	7.25220781958196	7.43752723529614	36.5282219721215
NA20826	0.277418486715307	1.59648833766172	22.2482760422184	9.25964792004697	7.21705559505251	33.1956884567349
NA20828	0.284034134095449	2.05533781184105	17.0426605540192	7.81083897773168	10.0242351568136	37.7905569833084
